# Combined results from the directory /RESULTS/minigrid4D_corr/results/
# par1	par2	par3	par4	r		xsect [mb]	xsecterr [mb]	nev
1000	1000	1323	1	20.4372813102	1.271e-09	8.717e-11	457561
1000	1000	3500	1	48.9322228018	1.284e-09	6.813e-11	462241
1870	1870	3500	1829	0.226316835147	1.249e-11	5.576e-13	4497
3500	1870	1323	1313	0.558514880474	5.559e-12	8.238e-14	2002
3500	3500	500	214	1.69100887077	6.707e-10	8.992e-12	241452
1870	3500	3500	1803	0.0191847622267	7.824e-13	1.373e-14	282
3500	1870	3500	1829	0.00945666338809	4.712e-12	5.892e-14	1697
1000	1870	1323	784	7.42322603956	2.5e-10	4.465e-12	90001
1000	1000	500	214	73.30323375	2.049e-09	3.202e-11	737641
1000	3500	1323	922	0.586342651432	1.967e-10	3.631e-12	70813
1000	1000	1323	400	13.7569744696	1.274e-09	7.535e-11	458641
1000	3500	3500	922	0.610660360943	1.893e-10	3.505e-12	68149
1000	1000	3500	400	13.2974056342	1.28e-09	6.482e-11	460801
1000	1870	500	406	11.3279975596	9.902e-10	1.543e-11	356472
1000	3500	500	469	2.60010555553	9.28e-10	1.634e-11	334081
1870	1000	3500	972	1.05634697644	3.534e-10	5.783e-12	127225
1870	1000	500	490	8.02376340386	1.074e-09	2.027e-11	386641
1000	1870	3500	784	7.45768798978	2.523e-10	4.39e-12	90829
1870	1870	500	482	7.20230875936	7.521e-10	1.413e-11	270757
1870	1000	1323	972	0.991820645379	3.544e-10	6.09e-12	127584
1870	3500	1323	1313	0.0458305122913	1.824e-12	2.99e-14	657
1870	1870	1323	511	6.69505980223	1.473e-11	2.384e-13	5303
1870	1870	3500	1845	0.380633004943	1.281e-11	5.361e-13	4612
3500	1870	3500	1845	0.00832013089559	4.908e-12	8.424e-14	1767
3500	1870	500	482	2.9534031092	7.488e-10	1.411e-11	269569
1870	3500	3500	1829	0.0212979390065	7.908e-13	1.416e-14	285
3500	1000	1323	972	0.212858788246	1.624e-10	2.871e-12	58465
3500	1870	1323	511	2.66050387829	5.533e-12	8.55e-14	1992
3500	3500	1323	1313	0.00569400788422	1.038e-12	1.9e-14	374
3500	1000	3500	972	0.19274329184	1.637e-10	2.791e-12	58932
3500	3500	500	336	0.638353536201	7.005e-10	1.15e-11	252181
3500	3500	3500	3313	0.000380339816307	7.203e-15	1.195e-16	3
3500	1000	500	490	3.56398680477	9.153e-10	1.677e-11	329509
1870	3500	500	469	0.459824775026	7.348e-10	1.342e-11	264529
1000	1000	500	336	52.8688097841	2.182e-09	3.639e-11	785521
1000	1870	1323	870	4.53847532496	2.58e-10	4.618e-12	92881
1000	3500	1323	953	0.637482905086	2.009e-10	3.636e-12	72325
1000	1870	500	446	8.65884090759	6.627e-10	1.172e-11	238573
1000	1000	3500	640	8.94794837669	1.286e-09	5.864e-11	462960
1000	1000	1323	640	3.47467506925	1.161e-09	9.535e-11	417961
1000	3500	3500	953	0.599039626514	2.001e-10	3.696e-12	72037
1870	1870	1323	1	8.68958044038	1.571e-11	2.62e-13	5656
3500	3500	3500	3376	0.000149954768269	6.905e-15	2.023e-16	3
1000	3500	500	482	2.86295025595	9.38e-10	1.673e-11	337681
3500	3500	500	406	0.50985805818	7.23e-10	1.207e-11	260281
1870	1870	500	490	7.32056004028	7.417e-10	1.355e-11	267013
1870	1000	1323	983	1.14324921938	3.525e-10	6.486e-12	126901
1000	1870	3500	870	4.8492770695	2.498e-10	4.433e-12	89929
3500	3500	1323	511	0.104461833431	9.537e-13	1.243e-14	344
1870	3500	1323	511	0.318811153952	1.749e-12	2.287e-14	630
1870	1870	1323	824	6.12549178687	1.488e-11	2.374e-13	5357
3500	1870	3500	1854	0.016101102409	5.161e-12	9.543e-14	1858
3500	1870	500	490	3.04417641534	7.769e-10	1.483e-11	279685
1870	1000	3500	983	1.24935908128	3.508e-10	6.693e-12	126289
1870	1870	3500	1854	0.386027097624	1.304e-11	4.961e-13	4695
3500	1000	3500	983	0.205100868208	1.698e-10	2.989e-12	61129
3500	1870	1323	1	3.37988673808	6.034e-12	9.979e-14	2173
1870	3500	500	482	0.317656558401	7.331e-10	1.384e-11	263917
1870	3500	3500	1845	0.0223537044211	7.616e-13	1.324e-14	275
3500	1000	1323	983	0.257566191386	1.677e-10	3.146e-12	60373
3500	1870	1323	824	1.89862779799	5.552e-12	7.768e-14	1999
1000	1870	1323	922	3.75566466049	2.563e-10	4.531e-12	92268
1000	1000	500	406	20.898003629	2.014e-09	3.361e-11	725041
1000	3500	1323	972	0.709852393458	1.962e-10	3.57e-12	70633
1000	1000	3500	784	12.7882438073	1.208e-09	6.373e-11	434881
1000	1870	500	469	10.8540765071	9.635e-10	1.655e-11	346861
1000	1000	1323	784	4.70466016121	1.337e-09	4.633e-11	481321
1000	3500	3500	972	0.765955833305	1.964e-10	3.605e-12	70705
3500	3500	3500	3419	6.70628947648e-05	7.397e-15	2e-16	3
3500	3500	500	446	0.300358107845	4.838e-10	8.995e-12	174169
1000	3500	500	490	5.54612498645	9.408e-10	1.68e-11	338689
1870	3500	1323	824	0.241682601067	1.726e-12	2.16e-14	622
1870	3500	1323	1	0.481456853889	1.969e-12	2.787e-14	709
3500	3500	1323	824	0.0119529517594	9.313e-13	1.241e-14	336
1870	1870	1323	1017	4.04895730573	1.435e-11	2.284e-13	5167
1870	1000	1323	990	1.19799595016	3.811e-10	6.821e-12	137197
1870	1870	3500	1	5.47194603046	1.307e-11	4.275e-13	4706
3500	1000	3500	990	0.390150800219	1.656e-10	2.961e-12	59616
